#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,CBSSportsName,CBSSportsID,YahooID,YahooName
474,Glenn Otto,657248,657248,21366,11269,*04egl*,HOU,RP,RP,Otto,Glenn,Otto,Glenn,Glenn Otto P | HOU,2837316,12255,Glenn Otto
475,Peter Strzelecki,657265,657265,21367,11481,*061mp*,MIL,RP,RP,Strzelecki,Peter,Strzelecki,Peter,Peter Strzelecki P | MIL,28869467,12624,Peter Strzelecki
476,Logan Webb,657277,657277,17995,10480,*03dbm*,SF,SP,SP,Webb,Logan,Webb,Logan,Logan Webb P | SF,3055542,11235,Logan Webb
477,Clarke Schmidt,657376,657376,19899,10165,*04ee7*,NYY,SP,SP,Schmidt,Clarke,Schmidt,Clarke,Clarke Schmidt P | NYY,2835068,10926,Clarke Schmidt
478,Matt Gage,657424,657424,17381,11488,*03di1*,SF,RP,RP,Gage,Matt,Gage,Matt,Matt Gage P | SF,2915698,12631,Matt Gage
479,Mike Baumann,657508,657508,20206,10924,*04efe*,NYM,RP,RP,Baumann,Mike,Baumann,Mike,Mike Baumann P | NYM,2910630,11425,Mike Baumann
480,Brennan Bernardino,657514,657514,16835,11522,*061t3*,COL,RP,RP,Bernardino,Brennan,Bernardino,Brennan,Brennan Bernardino P | COL,2228480,12661,Brennan Bernardino
481,Paul DeJong,657557,657557,18015,9666,*03qkh*,DET,3B,2B/SS/ 3B,DeJong,Paul,DeJong,Paul,Paul DeJong 3B | DET,2211775,10713,Paul DeJong
482,Caleb Ferguson,657571,657571,19349,10041,*043r7*,CIN,RP,RP,Ferguson,Caleb,Ferguson,Caleb,Caleb Ferguson P | CIN,2931288,11036,Caleb Ferguson
483,Reed Garrett,657585,657585,16866,10511,*03dpt*,NYM,RP,RP,Garrett,Reed,Garrett,Reed,Reed Garrett P | NYM,2739980,11255,Reed Garrett
484,Tim Hill,657612,657612,16814,9980,*04022*,NYY,RP,RP,Hill,Tim,Hill,Tim,Tim Hill P | NYY,2791772,10986,Tim Hill
485,Jared Koenig,657649,657649,27517,11489,*05ylp*,MIL,RP,RP,Koenig,Jared,Koenig,Jared,Jared Koenig P | MIL,28862920,12630,Jared Koenig
486,Ramon Laureano,657656,657656,17128,9919,*03dp8*,SD,OF,OF,Laureano,Ramon,Laureano,Ramón,Ramon Laureano OF | SD,2224252,11124,Ramón Laureano
487,Vinny Nittoli,657697,657697,16754,11222,*05r0y*,BOS,RP,RP,Nittoli,Vinny,Nittoli,Vinny,Vinny Nittoli P | BOS,3093626,12209,Vinny Nittoli
488,Joe Ryan,657746,657746,21390,10786,*04ps7*,MIN,SP,SP,Ryan,Joe,Ryan,Joe,Joe Ryan P | MIN,2933069,11847,Joe Ryan
489,Connor Seabold,657756,657756,19695,11023,*03drx*,KC,RP,RP,Seabold,Connor,Seabold,Connor,Connor Seabold P | KC,2837489,11518,Connor Seabold
490,Gavin Sheets,657757,657757,19901,10204,*04eej*,SD,1B/OF,1B/OF,Sheets,Gavin,Sheets,Gavin,"Gavin Sheets 1B,OF | SD",2837507,10879,Gavin Sheets
491,Junior Fernandez,658551,658551,18496,10666,*03mo2*,MIL,RP,RP,Fernandez,Junior,Fernández,Junior,Junior Fernandez P | MIL,2211785,10596,Junior Fernández
492,Edward Olivares,658668,658668,19698,9605,*04c8q*,TB,OF,OF,Olivares,Edward,Olivares,Edward,Edward Olivares OF | TB,2734289,11232,Edward Olivares
493,Yoan Moncada,660162,17232,17232,8979,*03eet*,LAA,3B,3B,Moncada,Yoan,Moncada,Yoán,Yoan Moncada 3B | LAA,2170320,9900,Yoán Moncada
494,Shohei Ohtani,660271,660271,19755,9810,*02yc4*,LAD,SP,SP,Ohtani,Shohei,Ohtani,Shohei,Shohei Ohtani P | LAD,2901324,1000001,Shohei Ohtani
495,Shohei Ohtani,660271,6602710,19755,9810,*02yc4*,LAD,DH,DH,Ohtani,Shohei,Ohtani,Shohei,"Shohei Ohtani U,P | LAD",901,1000001,Shohei Ohtani
496,Enoli Paredes,660600,660600,20447,10737,*04ywp*,BAL,RP,RP,Paredes,Enoli,Paredes,Enoli,Enoli Paredes P | BAL,3094415,11671,Enoli Paredes
497,Alan Rangel,660604,660604,19524,11318,*04otv*,PHI,SP,SP,Rangel,Alan,Rangel,Alan,Alan Rangel P | PHI,2825293,12286,Alan Rangel
498,Huascar Ynoa,660623,660623,20468,10214,*03gl9*,LAA,RP,RP,Ynoa,Huascar,Ynoa,Huascar,Huascar Ynoa P | LAA,3054661,11197,Huascar Ynoa
499,Yonny Hernandez,660634,660634,19432,11121,*04yin*,NYM,2B,2B,Hernandez,Yonny,Hernandez,Yonny,Yonny Hernandez 2B | NYM,2803312,12246,Yonny Hernández
500,Diego Castillo,660636,660636,19906,11319,*04vnr*,TEX,3B,3B,Castillo,Diego,Castillo,Diego,Diego Castillo 3B | TEX,2507361,12288,Diego Castillo
501,Vidal Brujan,660644,660644,20536,9987,*03yxd*,NYM,3B,SS/3B/ OF,Brujan,Vidal,Bruján,Vidal,Vidal Brujan 3B | NYM,2821712,11395,Vidal Bruján
502,Ronald Acuna Jr.,660670,660670,18401,9775,*03wha*,ATL,OF,OF,Acuna Jr.,Ronald,Acuna Jr.,Ronald,Ronald Acuna Jr. OF | ATL,2211777,10646,Ronald Acuña Jr.
503,Keibert Ruiz,660688,660688,19610,10263,*03rmz*,WSH,C,C,Ruiz,Keibert,Ruiz,Keibert,Keibert Ruiz C | WAS,2507339,10899,Keibert Ruiz
504,Rodolfo Duran,660710,660710,20958,12669,*04yj5*,SD,C,C,Duran,Rodolfo,Durán,Rodolfo,Rodolfo Duran C | SD,2822500,11812,Rodolfo Durán
505,Jose Suarez,660761,660761,19911,10470,*03nqc*,ATH,SP,SP,Suarez,Jose,Suarez,José,Jose Suarez P | ATH,2928771,11211,José Suarez
506,Juan Yepez,660766,660766,18400,11302,*03ner*,TOR,1B,1B,Yepez,Juan,Yepez,Juan,Juan Yepez 1B | TOR,26793415,12283,Juan Yepez
507,Yerry De los Santos,660787,660787,21420,11476,*05gsw*,NYY,RP,RP,De los Santos,Yerry,De los Santos,Yerry,Yerry De los Santos P | NYY,26635145,12620,Yerry De los Santos
508,Brusdar Graterol,660813,660813,20367,10152,*03zbj*,LAD,RP,RP,Graterol,Brusdar,Graterol,Brusdar,Brusdar Graterol P | LAD,2847302,11112,Brusdar Graterol
509,Jesus Sanchez,660821,660821,19913,10236,*03nru*,TOR,OF,OF,Sanchez,Jesus,Sánchez,Jesús,Jesus Sanchez OF | TOR,2507366,10951,Jesús Sánchez
510,Eduard Bazardo,660825,660825,20997,11165,*04mjn*,SEA,RP,RP,Bazardo,Eduard,Bazardo,Eduard,Eduard Bazardo P | SEA,2821477,12092,Eduard Bazardo
511,Hoy Park,660829,660829,18027,11240,*03mky*,ATH,OF,OF,Park,Hoy,Park,Hoy,Hoy Park OF | ATH,2211767,12231,Hoy Park
512,Leo Rivas,660844,660844,21009,12081,*04ave*,SEA,2B/SS/ 3B,2B/SS/ 3B,Rivas,Leo,Rivas,Leo,"Leonardo Rivas 2B,3B,SS | SEA",2825402,11326,Leo Rivas
513,Enyel De Los Santos,660853,660853,18403,10058,*03y4y*,HOU,RP,RP,De Los Santos,Enyel,De Los Santos,Enyel,Enyel De Los Santos P | HOU,2211795,11064,Enyel De Los Santos
514,Jorge Alcala,660896,660896,19459,10701,*04ata*,TOR,RP,RP,Alcala,Jorge,Alcala,Jorge,Jorge Alcala P | TOR,2821135,11344,Jorge Alcala
515,Francisco Perez,660906,660906,21018,11259,*04al9*,ATH,RP,RP,Perez,Francisco,Pérez,Francisco,Francisco Perez P | ATH,2825028,12248,Francisco Pérez
516,Oliver Ortega,661383,661383,21025,11278,*050ig*,NYM,RP,RP,Ortega,Oliver,Ortega,Oliver,Oliver Ortega P | NYM,2824791,11775,Oliver Ortega
517,William Contreras,661388,661388,20503,10364,*03yrz*,MIL,C,C,Contreras,William,Contreras,William,William Contreras C | MIL,2822087,11268,William Contreras
518,Jhoan Duran,661395,661395,21029,10239,*04apj*,PHI,RP,RP,Duran,Jhoan,Duran,Jhoan,Jhoan Duran P | PHI,2911279,11495,Jhoan Duran
519,Emmanuel Clase,661403,661403,21032,10661,*04ug5*,CLE,RP,RP,Clase,Emmanuel,Clase,Emmanuel,Emmanuel Clase P | CLE,3107591,11625,Emmanuel Clase
520,Seth Martinez,661527,661527,21045,11293,*0420n*,BOS,RP,RP,Martinez,Seth,Martinez,Seth,Seth Martinez P | BOS,3158165,12273,Seth Martinez
521,Brian Serven,661531,661531,19422,11473,*041rz*,ATH,C,C,Serven,Brian,Serven,Brian,Brian Serven C | ATH,3088372,12070,Brian Serven
522,Luis Gil,661563,661563,21052,10760,*04s1h*,NYY,SP,SP,Gil,Luis,Gil,Luis,Luis Gil P | NYY,2829343,11689,Luis Gil
523,Daulton Varsho,662139,662139,19918,10180,*04efa*,TOR,OF,OF,Varsho,Daulton,Varsho,Daulton,Daulton Varsho OF | TOR,2837630,10843,Daulton Varsho
524,Andres Munoz,662253,662253,20373,10134,*0403o*,SEA,RP,RP,Munoz,Andres,Muñoz,Andrés,Andres Munoz P | SEA,2910638,11526,Andrés Muñoz
525,Robert Suarez,663158,663158,30115,11407,*05r01*,ATL,RP,RP,Suarez,Robert,Suarez,Robert,Robert Suarez P | ATL,26861461,12354,Robert Suarez
526,Nick Hernandez,663321,663321,19281,11866,*041ue*,ATH,RP,RP,Hernandez,Nick,Hernandez,Nick,Nick Hernandez P | ATH,2791374,61280,Nick Hernandez
527,Jahmai Jones,663330,663330,18872,10223,*03pp6*,BOS,OF,OF,Jones,Jahmai,Jones,Jahmai,Jahmai Jones OF | BOS,2211211,10498,Jahmai Jones
528,Aaron Shortridge,663336,663336,sa3006759,10912,*04pqc*,WSH,SP,SP,Shortridge,Aaron,Shortridge,Aaron,Aaron Shortridge P | WAS,0,0,
529,Matt Waldron,663362,663362,25550,11815,*051e5*,SD,SP,SP,Waldron,Matt,Waldron,Matt,Matt Waldron P | SD,27022499,61395,Matt Waldron
530,Blake Perkins,663368,663368,19921,11719,*03pp5*,MIL,OF,OF,Perkins,Blake,Perkins,Blake,Blake Perkins OF | MIL,2449457,11472,Blake Perkins
531,Ryan Feltner,663372,663372,21446,11282,*03r06*,COL,SP,SP,Feltner,Ryan,Feltner,Ryan,Ryan Feltner P | COL,2932731,12265,Ryan Feltner
532,Brandon Waddell,663399,663399,18347,11115,*03qlh*,NYM,RP,RP,Waddell,Brandon,Waddell,Brandon,Brandon Waddell P | NYM,2453408,12076,Brandon Waddell
533,Trent Thornton,663423,663423,17948,10494,*031k3*,CHC,RP,RP,Thornton,Trent,Thornton,Trent,Trent Thornton P | CHC,2743313,11247,Trent Thornton
534,Tanner Rainey,663432,663432,17610,10020,*03pp7*,DET,RP,RP,Rainey,Tanner,Rainey,Tanner,Tanner Rainey P | DET,2211237,10989,Tanner Rainey
535,Davis Martin,663436,663436,21448,11470,*04pxf*,CHW,SP,SP,Martin,Davis,Martin,Davis,Davis Martin P | CHW,2932915,12617,Davis Martin
536,Konnor Pilkington,663455,663455,21453,11386,*04muw*,WSH,RP,RP,Pilkington,Konnor,Pilkington,Konnor,Konnor Pilkington P | WAS,2933013,11307,Konnor Pilkington
537,Lars Nootbaar,663457,663457,21454,11225,*04pt2*,STL,OF,OF,Nootbaar,Lars,Nootbaar,Lars,Lars Nootbaar OF | STL,2932975,12212,Lars Nootbaar
538,Kris Bubic,663460,663460,21455,10933,*04pmb*,KC,SP,SP,Bubic,Kris,Bubic,Kris,Kris Bubic P | KC,2931905,11319,Kris Bubic
539,Isaiah Campbell,663462,663462,25551,10871,*04q6c*,ARI,RP,RP,Campbell,Isaiah,Campbell,Isaiah,Isaiah Campbell P | ARI,3152121,11825,Isaiah Campbell
540,Kolby Allard,663465,663465,18694,9790,*03nqg*,PHI,RP,RP,Allard,Kolby,Allard,Kolby,Kolby Allard P | PHI,2184450,10422,Kolby Allard
541,Triston McKenzie,663474,663474,18000,9965,*03pon*,SD,SP,SP,McKenzie,Triston,McKenzie,Triston,Triston McKenzie P | SD,2431359,10462,Triston McKenzie
542,Cole Sands,663485,663485,21461,11364,*03qxr*,MIN,RP,RP,Sands,Cole,Sands,Cole,Cole Sands P | MIN,2933080,12156,Cole Sands
543,Bryan Torres,663494,663494,21464,12528,*06hny*,STL,OF,OF,Torres,Bryan,Torres,Bryan,Bryan Torres OF | STL,2826274,64242,Bryan Torres
544,Tristin English,663536,663536,26148,12424,*0512d*,ATL,1B,1B,English,Tristin,English,Tristin,Tristin English 1B | ATL,3158361,61859,Tristin English
545,Nico Hoerner,663538,663538,21479,10302,*04pkr*,CHC,2B/SS,2B/SS,Hoerner,Nico,Hoerner,Nico,"Nico Hoerner 2B,SS | CHC",2942984,11284,Nico Hoerner
546,Bryan Hudson,663542,663542,19924,11812,*03svw*,CHW,RP,RP,Hudson,Bryan,Hudson,Bryan,Bryan Hudson P | CHW,2453262,10444,Bryan Hudson
547,Casey Mize,663554,663554,20492,10159,*04mlf*,DET,SP,SP,Mize,Casey,Mize,Casey,Casey Mize P | DET,2942958,11083,Casey Mize
548,Shane McClanahan,663556,663556,21483,10332,*04mlt*,TB,SP,SP,McClanahan,Shane,McClanahan,Shane,Shane McClanahan P | TB,2931996,11398,Shane McClanahan
549,Jovani Moran,663558,663558,20422,11287,*03qmm*,BOS,RP,RP,Moran,Jovani,Morán,Jovani,Jovani Moran P | BOS,26754137,12269,Jovani Morán
550,Bailey Falter,663559,663559,20070,11171,*03ql8*,KC,SP,SP,Falter,Bailey,Falter,Bailey,Bailey Falter P | KC,26608272,12104,Bailey Falter
551,Noah Davis,663562,663562,25862,11347,*04pva*,PIT,RP,RP,Davis,Noah,Davis,Noah,Noah Davis P | PIT,2932680,12321,Noah Davis
552,Peter Lambert,663567,663567,17969,10589,*03poo*,HOU,SP,SP,Lambert,Peter,Lambert,Peter,Peter Lambert P | HOU,2211236,10467,Peter Lambert
553,Stephen Kolek,663568,663568,21487,12009,*04pvu*,KC,SP,SP,Kolek,Stephen,Kolek,Stephen,Stephen Kolek P | KC,2932858,60645,Stephen Kolek
554,Tony Santillan,663574,663574,19926,10347,*03poq*,CIN,RP,RP,Santillan,Tony,Santillan,Tony,Tony Santillan P | CIN,2211243,10864,Tony Santillan
555,Hayden Senger,663584,663584,21489,12372,*04q63*,NYM,C,C,Senger,Hayden,Senger,Hayden,Hayden Senger C | NYM,26637982,61258,Hayden Senger
556,Austin Riley,663586,663586,18360,9821,*03pom*,ATL,3B,3B,Riley,Austin,Riley,Austin,Austin Riley 3B | ATL,2211186,10420,Austin Riley
557,Brandon Lockridge,663604,663604,21496,12173,*04prc*,MIL,OF,OF,Lockridge,Brandon,Lockridge,Brandon,Brandon Lockridge OF | MIL,2932883,12499,Brandon Lockridge
558,Luken Baker,663609,663609,21497,11803,*04069*,ARI,DH,DH,Baker,Luken,Baker,Luken,Luken Baker DH | ARI,2931896,11390,Luken Baker
559,Nick Madrigal,663611,663611,20521,10297,*03qu7*,TB,3B,3B,Madrigal,Nick,Madrigal,Nick,Nick Madrigal 3B | TB,2942964,11306,Nick Madrigal
560,Trevor Larnach,663616,663616,21501,10350,*04nky*,MIN,OF,OF,Larnach,Trevor,Larnach,Trevor,Trevor Larnach OF | MIN,2942980,11347,Trevor Larnach
561,Jake Irvin,663623,663623,21504,10976,*04ppz*,WSH,SP,SP,Irvin,Jake,Irvin,Jake,Jake Irvin P | WAS,2932827,11560,Jake Irvin
562,Ryan Mountcastle,663624,663624,18373,9977,*03pjl*,BAL,1B,1B,Mountcastle,Ryan,Mountcastle,Ryan,Ryan Mountcastle 1B | BAL,2211203,10429,Ryan Mountcastle
563,Ethan Small,663629,663629,26364,10992,*0511g*,SF,RP,RP,Small,Ethan,Small,Ethan,Ethan Small P | SF,3117928,11790,Ethan Small
564,Ke’Bryan Hayes,663647,663647,18577,10262,*03pji*,CIN,3B,3B,Hayes,Ke’Bryan,Hayes,Ke’Bryan,Ke’Bryan Hayes 3B | CIN,2211187,10566,Ke’Bryan Hayes
565,Kyle Tucker,663656,663656,18345,9787,*03pir*,LAD,OF,OF,Tucker,Kyle,Tucker,Kyle,Kyle Tucker OF | LAD,2184352,10480,Kyle Tucker
566,Daz Cameron,663662,663662,18353,10182,*02zg5*,TOR,OF,OF,Cameron,Daz,Cameron,Daz,Daz Cameron OF | TOR,2211205,10481,Daz Cameron
567,Nic Enright,663671,663671,25553,11722,*03qvm*,TOR,RP,RP,Enright,Nic,Enright,Nic,Nic Enright P | TOR,28838300,12769,Nic Enright
568,Hogan Harris,663687,663687,21520,11650,*04pps*,ATH,RP,RP,Harris,Hogan,Harris,Hogan,Hogan Harris P | ATH,2932799,12718,Hogan Harris
569,Jonathan India,663697,663697,21523,10248,*04nx3*,KC,2B/3B/ OF,2B/3B/ OF,India,Jonathan,India,Jonathan,"Jonathan India 2B,3B,OF | KC",2942965,11292,Jonathan India
570,Joey Bart,663698,663698,21524,10245,*04mn4*,ATL,C,C,Bart,Joey,Bart,Joey,Joey Bart C | ATL,2942959,11097,Joey Bart
571,James McArthur,663704,663704,21527,11345,*04pw3*,KC,RP,RP,McArthur,James,McArthur,James,James McArthur P | KC,2932922,12324,James McArthur
572,Cal Raleigh,663728,663728,21534,10866,*04my4*,SEA,C,C,Raleigh,Cal,Raleigh,Cal,Cal Raleigh C | SEA,2933037,11531,Cal Raleigh
573,Connor Kaiser,663731,663731,21535,11813,*04ppn*,KC,2B,2B,Kaiser,Connor,Kaiser,Connor,Connor Kaiser 2B | KC,2932843,62227,Connor Kaiser
574,Daniel Lynch IV,663738,663738,21537,10176,*04pma*,KC,RP,RP,Lynch IV,Daniel,Lynch IV,Daniel,Daniel Lynch IV P | KC,2931989,11322,Daniel Lynch IV
575,Nick Fortes,663743,663743,21538,11289,*04pqf*,TB,C,C,Fortes,Nick,Fortes,Nick,Nick Fortes C | TB,2932739,12271,Nick Fortes
576,Reiss Knehr,663753,663753,21541,11237,*04q1u*,MIL,RP,RP,Knehr,Reiss,Knehr,Reiss,Reiss Knehr P | MIL,2932855,0,Reiss Knehr
577,Trent Grisham,663757,663757,18564,10658,*03pit*,NYY,OF,OF,Grisham,Trent,Grisham,Trent,Trent Grisham OF | NYY,2184451,10522,Trent Grisham
578,Jake Woodford,663765,663765,18674,10772,*03pol*,CHC,RP,RP,Woodford,Jake,Woodford,Jake,Jake Woodford P | CHC,2453423,11542,Jake Woodford
579,Chase Shugart,663767,663767,21544,12150,*04pw2*,PHI,RP,RP,Shugart,Chase,Shugart,Chase,Chase Shugart P | PHI,2933099,60888,Chase Shugart
580,Bryan Hoeing,663773,663773,26304,11541,*05156*,SD,RP,RP,Hoeing,Bryan,Hoeing,Bryan,Bryan Hoeing P | SD,28862328,12677,Bryan Hoeing
581,Patrick Sandoval,663776,663776,19447,10308,*03qpi*,BOS,SP,SP,Sandoval,Patrick,Sandoval,Patrick,Patrick Sandoval P | BOS,3077725,11478,Patrick Sandoval
582,Justin Hagenman,663795,663795,21546,12255,*04q54*,NYM,RP,RP,Hagenman,Justin,Hagenman,Justin,Justin Hagenman P | NYM,28838087,61744,Justin Hagenman
583,Jackson Kowar,663804,663804,21549,10222,*04mlg*,BAL,RP,RP,Kowar,Jackson,Kowar,Jackson,Jackson Kowar P | BAL,2931981,11320,Jackson Kowar
584,Matt Vierling,663837,663837,21558,11223,*04pqq*,DET,OF,OF,Vierling,Matt,Vierling,Matt,Matt Vierling OF | DET,2933175,12210,Matt Vierling
585,Alfonso Rivas III,663845,663845,21560,11272,*04pq6*,STL,1B,1B,Rivas III,Alfonso,Rivas III,Alfonso,Alfonso Rivas 1B | STL,3097059,12257,Alfonso Rivas
586,Romy Gonzalez,663853,663853,21562,11276,*04q0o*,BOS,1B/2B,1B/2B,Gonzalez,Romy,Gonzalez,Romy,"Romy Gonzalez 1B,2B | BOS",2932774,12262,Romy Gonzalez
587,Jordan Hicks,663855,663855,19618,9957,*03vcw*,CHW,RP,RP,Hicks,Jordan,Hicks,Jordan,Jordan Hicks P | CHW,2507337,10947,Jordan Hicks
588,Nate Pearson,663878,663878,20160,10295,*04eec*,HOU,RP,RP,Pearson,Nate,Pearson,Nate,Nate Pearson P | HOU,2838064,10960,Nate Pearson
589,Tyler Stephenson,663886,663886,17988,10358,*03pix*,CIN,C,C,Stephenson,Tyler,Stephenson,Tyler,Tyler Stephenson C | CIN,2184447,10456,Tyler Stephenson
590,Brendon Little,663893,663893,21574,11552,*04afl*,TOR,RP,RP,Little,Brendon,Little,Brendon,Brendon Little P | TOR,2835083,10861,Brendon Little
591,Luke Williams,663897,663897,19931,11017,*03qk3*,ATL,SS,SS,Williams,Luke,Williams,Luke,Luke Williams SS | ATL,2919538,12207,Luke Williams
592,Brendan Rodgers,663898,663898,17907,9781,*03lua*,BOS,2B,2B,Rodgers,Brendan,Rodgers,Brendan,Brendan Rodgers 2B | BOS,2184348,10230,Brendan Rodgers
593,Brady Singer,663903,663903,25377,10145,*03pov*,CIN,SP,SP,Singer,Brady,Singer,Brady,Brady Singer P | CIN,2942978,11323,Brady Singer
594,Tristan Beck,663941,663941,21584,10352,*04afk*,SF,RP,RP,Beck,Tristan,Beck,Tristan,Tristan Beck P | SF,2836586,11420,Tristan Beck
595,Tyler Holton,663947,663947,26231,11459,*04naz*,DET,SP,SP,Holton,Tyler,Holton,Tyler,Tyler Holton P | DET,2837004,12606,Tyler Holton
596,Cesar Salazar,663967,663967,21587,11781,*04psg*,HOU,C,C,Salazar,Cesar,Salazar,César,Cesar Salazar C | HOU,2933071,61796,César Salazar
597,Jake Mangum,663968,663968,26202,12067,*05135*,PIT,OF,OF,Mangum,Jake,Mangum,Jake,Jake Mangum OF | PIT,2837161,60623,Jake Mangum
598,Tyler Phillips,663969,663969,20629,10734,*03qt6*,MIA,SP,SP,Phillips,Tyler,Phillips,Tyler,Tyler Phillips P | MIA,3077724,11400,Tyler Phillips
599,Trevor Stephan,663986,663986,19932,11194,*0421j*,CLE,RP,RP,Stephan,Trevor,Stephan,Trevor,Trevor Stephan P | CLE,2837558,11357,Trevor Stephan
600,Richard Lovelady,663992,663992,19337,10525,*041w0*,WSH,RP,RP,Lovelady,Richard,Lovelady,Richard,Richard Lovelady P | WAS,2910635,10889,Richard Lovelady
601,Nathaniel Lowe,663993,663993,19566,10296,*041xv*,CIN,1B,1B,Lowe,Nathaniel,Lowe,Nathaniel,Nate Lowe 1B | CIN,2920354,11090,Nathaniel Lowe
602,Ian Happ,664023,664023,17919,9655,*03nmw*,CHC,OF,OF,Happ,Ian,Happ,Ian,Ian Happ OF | CHC,2184356,10440,Ian Happ
603,Ty France,664034,664034,17982,10485,*03whq*,SD,1B,1B,France,Ty,France,Ty,Ty France 1B | SD,2227733,11231,Ty France
604,Brandon Lowe,664040,664040,18882,10068,*03qjy*,PIT,2B,2B,Lowe,Brandon,Lowe,Brandon,Brandon Lowe 2B | PIT,2910604,11125,Brandon Lowe
605,Cody Stashak,664054,664054,18088,10652,*03qr4*,PHI,RP,RP,Stashak,Cody,Stashak,Cody,Cody Stashak P | PHI,3127143,11616,Cody Stashak
606,Harrison Bader,664056,664056,18030,9710,*03qjv*,SF,OF,OF,Bader,Harrison,Bader,Harrison,Harrison Bader OF | SF,2211761,10591,Harrison Bader
607,Sam Haggerty,664059,664059,18054,10683,*03qz9*,CIN,OF,OF,Haggerty,Sam,Haggerty,Sam,Sam Haggerty OF | CIN,2794801,11647,Sam Haggerty
608,Scott Kingery,664068,664068,17975,9777,*03pjc*,CHC,2B,2B,Kingery,Scott,Kingery,Scott,Scott Kingery 2B | CHC,2447481,10558,Scott Kingery
609,Cody Ponce,664074,664074,17920,10774,*03pj4*,TOR,SP,SP,Ponce,Cody,Ponce,Cody,Cody Ponce P | TOR,2211222,10526,Cody Ponce
610,Garrett Cleavinger,664076,664076,17897,10769,*03qju*,TB,RP,RP,Cleavinger,Garrett,Cleavinger,Garrett,Garrett Cleavinger P | TB,2733997,11704,Garrett Cleavinger
611,Sean Poppen,664092,664092,19583,10637,*0422f*,LAA,RP,RP,Poppen,Sean,Poppen,Sean,Sean Poppen P | LAA,3118726,11602,Sean Poppen
612,Scott Effross,664123,664123,18384,11273,*03qs8*,DET,RP,RP,Effross,Scott,Effross,Scott,Scott Effross P | DET,3094730,12258,Scott Effross
613,Pete Fairbanks,664126,664126,17998,10634,*03qo0*,MIA,RP,RP,Fairbanks,Pete,Fairbanks,Pete,Pete Fairbanks P | MIA,3117421,11597,Pete Fairbanks
614,Geoff Hartlieb,664129,664129,19558,10623,*04yk6*,ATH,RP,RP,Hartlieb,Geoff,Hartlieb,Geoff,Geoff Hartlieb P | ATH,2921612,11587,Geoff Hartlieb
615,JT Brubaker,664141,664141,17578,10476,*03qm8*,SF,RP,RP,Brubaker,JT,Brubaker,JT,JT Brubaker P | SF,3055541,11227,JT Brubaker
616,Taylor Clarke,664199,664199,17611,10448,*03qjz*,ARI,RP,RP,Clarke,Taylor,Clarke,Taylor,Taylor Clarke P | ARI,2211247,10415,Taylor Clarke
617,Phil Maton,664208,664208,18064,9677,*03qwa*,CHC,RP,RP,Maton,Phil,Maton,Phil,Phil Maton P | CHC,2693484,10729,Phil Maton
618,Dylan Moore,664238,664238,18042,10444,*03qml*,PHI,2B/OF,1B/2B/ SS/3B/OF,Moore,Dylan,Moore,Dylan,"Dylan Moore 2B,OF | PHI",2226911,11172,Dylan Moore
619,Framber Valdez,664285,664285,17295,10083,*04auj*,DET,SP,SP,Valdez,Framber,Valdez,Framber,Framber Valdez P | DET,2739968,11138,Framber Valdez
620,Cristian Javier,664299,664299,17606,10717,*045kb*,HOU,RP,RP,Javier,Cristian,Javier,Cristian,Cristian Javier P | HOU,2910637,11315,Cristian Javier
621,Miguel Yajure,664337,664337,21111,10779,,HOU,RP,RP,Yajure,Miguel,Yajure,Miguel,Miguel Yajure P | HOU,0,0,Miguel Yajure
622,Jose Urquidy,664353,664353,18413,10645,*0440h*,PIT,RP,RP,Urquidy,Jose,Urquidy,José,Jose Urquidy P | PIT,2228194,11608,José Urquidy
623,Myles Straw,664702,664702,17620,10109,*03qqb*,TOR,OF,OF,Straw,Myles,Straw,Myles,Myles Straw OF | TOR,2804215,11165,Myles Straw
624,Kyle Isbel,664728,664728,21614,10408,*04ppo*,KC,OF,OF,Isbel,Kyle,Isbel,Kyle,Kyle Isbel OF | KC,2932828,11471,Kyle Isbel
625,P.J. Higgins,664731,664731,18433,10917,*03qqe*,CIN,C/1B,C/1B,Higgins,P.J.,Higgins,P.J.,"P.J. Higgins C,1B | CIN",2447473,11949,P.J. Higgins
626,Jose Espada,664744,664744,21131,11878,*03qld*,BAL,RP,RP,Espada,Jose,Espada,Jose,Jose Espada P | BAL,29086251,62403,Jose Espada
627,Alexis Diaz,664747,664747,21132,11350,*03qqf*,TEX,RP,RP,Diaz,Alexis,Díaz,Alexis,Alexis Diaz P | TEX,26861431,12301,Alexis Díaz
628,Alec Bohm,664761,664761,21618,10125,*04mn5*,PHI,3B,1B/3B,Bohm,Alec,Bohm,Alec,Alec Bohm 3B | PHI,2942960,11365,Alec Bohm
629,Nathan Lukes,664770,18123,18123,11637,*03qmr*,TOR,OF,OF,Lukes,Nathan,Lukes,Nathan,Nathan Lukes OF | TOR,2227773,12714,Nathan Lukes
630,LaMonte Wade Jr.,664774,664774,18126,10271,*03qo2*,HOU,1B/OF,1B/OF,Wade Jr.,LaMonte,Wade Jr.,LaMonte,"LaMonte Wade 1B,OF | HOU",2211805,11174,LaMonte Wade Jr.
